cso15,cso18,CSOspills,Riverflow,Time
0.0,0.0,0.0,0.0,2005-10-09 14:15:00
0.0,0.0,0.0,0.0,2005-10-09 15:15:00
0.0,0.0,0.0,0.0,2005-10-09 16:15:00
0.0,0.0,0.0,0.0,2005-10-09 17:15:00
0.0,0.0,0.0,0.0,2005-10-09 18:15:00
0.0,0.0,0.0,0.0,2005-10-09 19:15:00
0.0,0.0,0.0,0.0,2005-10-09 20:15:00
0.0,0.0,0.0,0.0,2005-10-09 21:15:00
0.0,0.0,0.0,0.0,2005-10-09 22:15:00
0.0,0.0,0.0,0.0,2005-10-09 23:15:00
0.0,0.0,0.0,0.0,2005-10-10 00:15:00
0.0,0.0,0.0,0.0,2005-10-10 01:15:00
0.0,0.0,0.0,0.0,2005-10-10 02:15:00
0.0,0.0,0.0,0.0,2005-10-10 03:15:00
0.0,0.0,0.0,0.0,2005-10-10 04:15:00
0.0,0.0,0.0,0.0,2005-10-10 17:15:00
0.0,0.0,0.0,0.0,2005-10-10 18:15:00
0.0,0.0,0.0,0.0,2005-10-10 19:15:00
0.0,0.0,0.0,0.0,2005-10-10 20:15:00
0.0,0.0,0.0,0.0,2005-10-10 21:15:00
0.0,0.0,0.0,0.0,2005-10-10 22:15:00
0.0,0.0,0.0,0.0,2005-10-10 23:15:00
0.0,0.0,0.0,0.0,2005-10-11 00:15:00
0.0,0.0,0.0,0.0,2005-10-11 01:15:00
0.0,0.0,0.0,0.0,2005-10-11 02:15:00
0.0,2.29665,2.29665,0.31551799999999997,2005-10-11 03:15:00
17.0985,12.50055,29.59905,0.33261799999999997,2005-10-11 04:15:00
0.0,0.0,0.0,0.0,2005-10-11 05:15:00
0.0,0.0,0.0,0.0,2005-10-11 06:15:00
0.0,0.0,0.0,0.0,2005-10-11 07:15:00
0.0,0.0,0.0,0.0,2005-10-11 08:15:00
0.0,0.0,0.0,0.0,2005-10-11 09:15:00
0.0,0.0,0.0,0.0,2005-10-11 10:15:00
0.0,0.0,0.0,0.0,2005-10-11 11:15:00
0.0,0.0,0.0,0.0,2005-10-11 12:15:00
0.0,3.48075,3.48075,0.78891,2005-10-11 13:15:00
15.9966,37.2432,53.2398,0.918795,2005-10-11 14:15:00
157.78755,143.9334,301.72095,1.110083,2005-10-11 15:15:00
14.01285,28.02855,42.0414,1.342139,2005-10-11 16:15:00
0.0,6.1278,6.1278,1.6067129999999998,2005-10-11 17:15:00
330.7722,286.83,617.6022,1.836616,2005-10-11 18:15:00
679.8117,527.02125,1206.83295,2.604405,2005-10-11 19:15:00
679.36095,495.53355,1174.8945,3.229822,2005-10-11 20:15:00
674.6175,447.1998,1121.8173,4.942908,2005-10-11 21:15:00
651.711,425.1495,1076.8605,6.551079,2005-10-11 22:15:00
652.96035,409.48065,1062.441,8.202116,2005-10-11 23:15:00
559.0704,318.14955,877.21995,4.79,2005-10-12 00:15:00
96.45,243.3606,339.8106,4.07,2005-10-12 01:15:00
0.0,139.6083,139.6083,3.95,2005-10-12 02:15:00
237.3969,215.61675,453.01365,4.79,2005-10-12 03:15:00
561.08115,317.6436,878.72475,4.79,2005-10-12 04:15:00
222.63345,161.43225,384.0657,4.79,2005-10-12 05:15:00
17.1966,46.91055,64.10715,4.79,2005-10-12 06:15:00
30.75225,75.7539,106.50615,4.79,2005-10-12 07:15:00
584.75445,355.7706,940.52505,4.79,2005-10-12 08:15:00
267.86715,175.44705,443.3142,4.79,2005-10-12 09:15:00
364.52085,171.7683,536.28915,4.79,2005-10-12 10:15:00
0.0,4.7079,4.7079,4.79,2005-10-12 11:15:00
0.0,0.0,0.0,0.0,2005-10-12 12:15:00
0.0,0.0,0.0,0.0,2005-10-12 13:15:00
0.0,0.0,0.0,0.0,2005-10-12 14:15:00
0.0,0.0,0.0,0.0,2005-10-12 15:15:00
0.0,0.0,0.0,0.0,2005-10-12 16:15:00
0.0,0.0,0.0,0.0,2005-10-12 17:15:00
0.0,0.0,0.0,0.0,2005-10-12 18:15:00
0.0,0.0,0.0,0.0,2005-10-12 19:15:00
0.0,0.0,0.0,0.0,2005-10-12 20:15:00
0.0,0.0,0.0,0.0,2005-10-12 21:15:00
0.0,0.0,0.0,0.0,2005-10-12 22:15:00
0.0,0.0,0.0,0.0,2005-10-12 23:15:00
0.0,0.0,0.0,0.0,2005-10-13 00:15:00
0.0,0.0,0.0,0.0,2005-10-13 01:15:00
0.0,0.0,0.0,0.0,2005-10-13 02:15:00
0.0,0.0,0.0,0.0,2005-10-13 03:15:00
0.0,0.0,0.0,0.0,2005-10-13 04:15:00
0.0,0.0,0.0,0.0,2005-10-13 05:15:00
0.0,0.0,0.0,0.0,2005-10-13 06:15:00
0.0,0.0,0.0,0.0,2005-10-13 07:15:00
0.0,0.0,0.0,0.0,2005-10-13 08:15:00
0.0,0.0,0.0,0.0,2005-10-13 09:15:00
0.0,0.0,0.0,0.0,2005-10-13 10:15:00
0.0,0.0,0.0,0.0,2005-10-13 11:15:00
0.0,0.0,0.0,0.0,2005-10-13 12:15:00
0.0,0.0,0.0,0.0,2005-10-13 13:15:00
0.0,0.0,0.0,0.0,2005-10-13 14:15:00
0.0,0.0,0.0,0.0,2005-10-13 15:15:00
0.0,0.0,0.0,0.0,2005-10-13 16:15:00
0.0,0.0,0.0,0.0,2005-10-13 17:15:00
0.0,0.0,0.0,0.0,2005-10-13 18:15:00
0.0,0.0,0.0,0.0,2005-10-13 19:15:00
0.0,0.0,0.0,0.0,2005-10-13 20:15:00
0.0,0.0,0.0,0.0,2005-10-13 21:15:00
0.0,0.0,0.0,0.0,2005-10-13 22:15:00
0.0,0.0,0.0,0.0,2005-10-13 23:15:00
0.0,0.0,0.0,0.0,2005-10-14 00:15:00
0.0,0.0,0.0,0.0,2005-10-14 04:00:00
0.0,0.0,0.0,0.0,2005-10-14 05:00:00
0.0,0.0,0.0,0.0,2005-10-14 06:00:00
0.0,0.0,0.0,0.0,2005-10-14 07:00:00
0.0,0.0,0.0,0.0,2005-10-14 08:00:00
0.0,0.0,0.0,0.0,2005-10-14 09:00:00
0.0,0.0,0.0,0.0,2005-10-14 10:00:00
0.0,0.0,0.0,0.0,2005-10-14 11:00:00
0.0,0.0,0.0,0.0,2005-10-14 12:00:00
0.0,0.0,0.0,0.0,2005-10-14 13:00:00
0.0,0.0,0.0,0.0,2005-10-14 14:00:00
0.0,0.0,0.0,0.0,2005-10-14 15:00:00
0.0,0.0,0.0,0.0,2005-10-14 16:00:00
0.0,0.0,0.0,0.0,2005-10-14 17:00:00
0.0,0.0,0.0,0.0,2005-10-14 18:00:00
0.0,0.0,0.0,0.0,2005-10-14 19:00:00
0.0,0.0,0.0,0.0,2005-10-16 04:30:00
0.0,0.0,0.0,0.0,2005-10-16 05:30:00
0.0,0.0,0.0,0.0,2005-10-16 06:30:00
0.0,0.0,0.0,0.0,2005-10-16 07:30:00
0.0,0.0,0.0,0.0,2005-10-16 08:30:00
0.0,0.0,0.0,0.0,2005-10-16 09:30:00
0.0,0.0,0.0,0.0,2005-10-16 10:30:00
0.0,0.0,0.0,0.0,2005-10-16 11:30:00
0.0,0.0,0.0,0.0,2005-10-16 12:30:00
0.0,0.0,0.0,0.0,2005-10-16 13:30:00
0.0,0.0,0.0,0.0,2005-10-16 14:30:00
0.0,0.0,0.0,0.0,2005-10-16 15:30:00
0.0,0.0,0.0,0.0,2005-10-16 16:30:00
0.0,0.0,0.0,0.0,2005-10-16 17:30:00
0.0,0.0,0.0,0.0,2005-10-19 05:00:00
0.0,0.0,0.0,0.0,2005-10-19 06:00:00
0.0,0.0,0.0,0.0,2005-10-19 07:00:00
0.0,0.0,0.0,0.0,2005-10-19 08:00:00
0.0,0.0,0.0,0.0,2005-10-19 09:00:00
0.0,0.0,0.0,0.0,2005-10-19 10:00:00
0.0,0.0,0.0,0.0,2005-10-19 11:00:00
0.0,0.0,0.0,0.0,2005-10-19 12:00:00
0.0,0.0,0.0,0.0,2005-10-19 13:00:00
0.0,0.0,0.0,0.0,2005-10-19 14:00:00
0.0,0.0,0.0,0.0,2005-10-19 15:00:00
0.0,0.0,0.0,0.0,2005-10-19 16:00:00
0.0,0.0,0.0,0.0,2005-10-19 17:00:00
0.0,0.0,0.0,0.0,2005-10-19 18:00:00
0.0,0.0,0.0,0.0,2005-10-19 19:00:00
0.0,0.0,0.0,0.0,2005-10-19 20:00:00
0.0,0.0,0.0,0.0,2005-10-19 21:00:00
0.0,0.0,0.0,0.0,2005-10-19 22:00:00
0.0,0.0,0.0,0.0,2005-10-19 23:00:00
0.0,0.0,0.0,0.0,2005-10-19 21:45:00
0.0,0.0,0.0,0.0,2005-10-19 22:45:00
0.0,0.0,0.0,0.0,2005-10-19 23:45:00
0.0,0.0,0.0,0.0,2005-10-20 00:45:00
0.0,0.0,0.0,0.0,2005-10-20 01:45:00
0.0,0.0,0.0,0.0,2005-10-20 02:45:00
0.0,0.0,0.0,0.0,2005-10-20 03:45:00
0.0,0.0,0.0,0.0,2005-10-20 04:45:00
0.0,0.0,0.0,0.0,2005-10-20 05:45:00
0.0,0.0,0.0,0.0,2005-10-20 06:45:00
0.0,0.0,0.0,0.0,2005-10-20 07:45:00
0.0,0.0,0.0,0.0,2005-10-20 08:45:00
0.0,0.0,0.0,0.0,2005-10-20 09:45:00
0.0,0.0,0.0,0.0,2005-10-20 10:45:00
0.0,0.0,0.0,0.0,2005-10-20 11:45:00
0.0,0.0,0.0,0.0,2005-10-20 12:45:00
0.0,0.0,0.0,0.0,2005-10-20 13:45:00
0.0,0.0,0.0,0.0,2005-10-20 14:45:00
0.0,0.0,0.0,0.0,2005-10-20 15:45:00
0.0,0.0,0.0,0.0,2005-10-20 16:45:00
0.0,0.0,0.0,0.0,2005-10-20 17:45:00
0.0,0.0,0.0,0.0,2005-10-21 06:00:00
0.0,0.0,0.0,0.0,2005-10-21 07:00:00
0.0,0.0,0.0,0.0,2005-10-21 08:00:00
0.0,0.0,0.0,0.0,2005-10-21 09:00:00
0.0,0.0,0.0,0.0,2005-10-21 10:00:00
0.0,0.0,0.0,0.0,2005-10-21 11:00:00
0.0,0.0,0.0,0.0,2005-10-21 12:00:00
0.0,0.0,0.0,0.0,2005-10-21 13:00:00
0.0,0.0,0.0,0.0,2005-10-21 14:00:00
0.0,0.0,0.0,0.0,2005-10-21 15:00:00
0.0,0.0,0.0,0.0,2005-10-21 16:00:00
0.0,0.0,0.0,0.0,2005-10-21 17:00:00
0.0,0.3,0.3,0.632,2005-10-21 18:00:00
0.0,0.6924,0.6924,0.632,2005-10-21 19:00:00
0.0,0.0,0.0,0.0,2005-10-21 20:00:00
0.0,0.0,0.0,0.0,2005-10-21 21:00:00
0.0,0.0,0.0,0.0,2005-10-21 22:00:00
0.0,0.0,0.0,0.0,2005-10-21 23:00:00
0.0,0.0,0.0,0.0,2005-10-22 00:00:00
0.0,0.0,0.0,0.0,2005-10-22 01:00:00
0.0,0.0,0.0,0.0,2005-10-22 02:00:00
0.0,0.0,0.0,0.0,2005-10-22 03:00:00
0.0,0.0,0.0,0.0,2005-10-22 04:00:00
0.0,0.0,0.0,0.0,2005-10-22 05:00:00
0.0,0.0,0.0,0.0,2005-10-22 06:00:00
0.0,0.0,0.0,0.0,2005-10-22 07:00:00
0.0,0.0,0.0,0.0,2005-10-22 08:00:00
0.0,0.0,0.0,0.0,2005-10-22 09:00:00
0.0,0.0,0.0,0.0,2005-10-22 10:00:00
0.0,0.0,0.0,0.0,2005-10-22 11:00:00
0.0,0.0,0.0,0.0,2005-10-22 12:00:00
0.0,0.0,0.0,0.0,2005-10-22 13:00:00
0.0,0.0,0.0,0.0,2005-10-22 14:00:00
79.63095,70.29345,149.9244,0.805,2005-10-22 15:00:00
250.19775,73.90725,324.105,0.805,2005-10-22 16:00:00
0.0,0.0,0.0,0.0,2005-10-22 17:00:00
0.0,0.0,0.0,0.0,2005-10-22 18:00:00
0.0,0.0,0.0,0.0,2005-10-22 19:00:00
0.0,0.0,0.0,0.0,2005-10-22 20:00:00
0.0,0.0,0.0,0.0,2005-10-22 21:00:00
0.0,0.0,0.0,0.0,2005-10-22 22:00:00
0.0,0.0,0.0,0.0,2005-10-22 23:00:00
0.0,0.0,0.0,0.0,2005-10-23 00:00:00
0.0,0.0,0.0,0.0,2005-10-23 01:00:00
0.0,0.0,0.0,0.0,2005-10-23 02:00:00
0.0,0.0,0.0,0.0,2005-10-23 03:00:00
0.0,0.0,0.0,0.0,2005-10-23 04:00:00
0.0,0.0,0.0,0.0,2005-10-23 05:00:00
0.0,0.0,0.0,0.0,2005-10-23 06:00:00
0.0,0.0,0.0,0.0,2005-10-23 07:00:00
0.0,0.0,0.0,0.0,2005-10-23 08:00:00
0.0,0.0,0.0,0.0,2005-10-23 09:00:00
0.0,0.0,0.0,0.0,2005-10-23 10:00:00
0.0,0.0,0.0,0.0,2005-10-23 11:00:00
0.0,0.0,0.0,0.0,2005-10-23 12:00:00
0.0,0.0,0.0,0.0,2005-10-23 13:00:00
0.0,0.0,0.0,0.0,2005-10-23 14:00:00
0.0,0.0,0.0,0.0,2005-10-23 15:00:00
0.0,0.0,0.0,0.0,2005-10-23 16:00:00
0.0,0.0,0.0,0.0,2005-10-23 17:00:00
0.0,0.0,0.0,0.0,2005-10-23 18:00:00
0.0,0.0,0.0,0.0,2005-10-23 19:00:00
0.0,0.0,0.0,0.0,2005-10-23 20:00:00
0.0,0.0,0.0,0.0,2005-10-23 21:00:00
0.0,0.0,0.0,0.0,2005-10-23 22:00:00
0.0,0.0,0.0,0.0,2005-10-23 23:00:00
0.0,0.0,0.0,0.0,2005-10-24 00:00:00
0.0,0.0,0.0,0.0,2005-10-24 01:00:00
0.0,0.0,0.0,0.0,2005-10-24 02:00:00
0.0,0.0,0.0,0.0,2005-10-24 03:00:00
0.0,0.0,0.0,0.0,2005-10-24 04:00:00
0.0,0.0,0.0,0.0,2005-10-24 05:00:00
0.0,0.0,0.0,0.0,2005-10-24 06:00:00
0.0,0.0,0.0,0.0,2005-10-24 07:00:00
0.0,0.0,0.0,0.0,2005-10-24 08:00:00
59.1594,73.71705,132.87645,3.161049,2005-10-24 09:00:00
464.463,322.9659,787.4289,5.149277,2005-10-24 10:00:00
462.4737,239.75805,702.23175,5.706322,2005-10-24 11:00:00
64.8207,76.2921,141.1128,7.029453,2005-10-24 12:00:00
0.0,0.0,0.0,0.0,2005-10-24 13:00:00
0.0,0.0,0.0,0.0,2005-10-24 14:00:00
0.0,0.0,0.0,0.0,2005-10-24 15:00:00
0.0,0.0,0.0,0.0,2005-10-24 16:00:00
0.0,0.0,0.0,0.0,2005-10-24 17:00:00
0.0,0.0,0.0,0.0,2005-10-24 18:00:00
0.0,0.0,0.0,0.0,2005-10-24 19:00:00
0.0,0.0,0.0,0.0,2005-10-24 20:00:00
0.0,0.0,0.0,0.0,2005-10-24 21:00:00
0.0,0.0,0.0,0.0,2005-10-24 22:00:00
0.0,0.0,0.0,0.0,2005-10-24 23:00:00
0.0,0.0,0.0,0.0,2005-10-25 00:00:00
0.0,0.0,0.0,0.0,2005-10-25 01:00:00
0.0,0.0,0.0,0.0,2005-10-25 02:00:00
13.09245,17.6589,30.75135,3.655,2005-10-25 03:00:00
195.91815,86.0424,281.96055,3.655,2005-10-25 04:00:00
0.0,0.0,0.0,0.0,2005-10-25 05:00:00
0.0,0.0,0.0,0.0,2005-10-25 06:00:00
0.0,0.0,0.0,0.0,2005-10-25 07:00:00
0.0,0.0,0.0,0.0,2005-10-25 08:00:00
0.0,0.0,0.0,0.0,2005-10-25 09:00:00
0.0,0.0,0.0,0.0,2005-10-25 10:00:00
0.0,0.0,0.0,0.0,2005-10-25 11:00:00
0.0,0.0,0.0,0.0,2005-10-25 12:00:00
0.0,0.0,0.0,0.0,2005-10-25 13:00:00
0.0,0.0,0.0,0.0,2005-10-25 14:00:00
0.0,0.0,0.0,0.0,2005-10-25 15:00:00
0.0,0.0,0.0,0.0,2005-10-25 16:00:00
0.0,0.0,0.0,0.0,2005-10-25 17:00:00
0.0,0.0,0.0,0.0,2005-10-25 18:00:00
0.0,0.0,0.0,0.0,2005-10-25 19:00:00
0.0,0.0,0.0,0.0,2005-10-25 20:00:00
0.0,0.0,0.0,0.0,2005-10-25 21:00:00
0.0,0.0,0.0,0.0,2005-10-25 22:00:00
0.0,0.0,0.0,0.0,2005-10-25 23:00:00
0.0,0.0,0.0,0.0,2005-10-26 00:00:00
0.0,0.0,0.0,0.0,2005-10-26 01:00:00
0.0,0.0,0.0,0.0,2005-10-26 02:00:00
0.0,0.0,0.0,0.0,2005-10-26 03:00:00
0.0,0.0,0.0,0.0,2005-10-26 04:00:00
0.0,0.0,0.0,0.0,2005-10-26 05:00:00
0.0,0.0,0.0,0.0,2005-10-26 06:00:00
0.0,0.0,0.0,0.0,2005-10-26 07:00:00
0.0,0.0,0.0,0.0,2005-10-26 08:00:00
0.0,0.0,0.0,0.0,2005-10-26 09:00:00
0.0,0.0,0.0,0.0,2005-10-26 10:00:00
0.0,0.0,0.0,0.0,2005-10-26 11:00:00
0.0,0.0,0.0,0.0,2005-10-26 12:00:00
0.0,0.0,0.0,0.0,2005-10-26 13:00:00
0.0,0.0,0.0,0.0,2005-10-26 14:00:00
0.0,0.0,0.0,0.0,2005-10-26 15:00:00
0.0,0.0,0.0,0.0,2005-10-26 16:00:00
0.0,0.7002,0.7002,2.739,2005-10-26 17:00:00
0.0,0.0,0.0,0.0,2005-10-26 18:00:00
0.0,0.0,0.0,0.0,2005-10-26 19:00:00
0.0,0.0,0.0,0.0,2005-10-26 20:00:00
0.0,0.0,0.0,0.0,2005-10-26 21:00:00
0.0,0.0,0.0,0.0,2005-10-26 22:00:00
0.0,0.0,0.0,0.0,2005-10-26 23:00:00
0.0,0.0,0.0,0.0,2005-10-27 00:00:00
0.0,0.0,0.0,0.0,2005-10-27 01:00:00
0.0,0.0,0.0,0.0,2005-10-27 02:00:00
0.0,0.0,0.0,0.0,2005-10-27 03:00:00
0.0,0.0,0.0,0.0,2005-10-27 04:00:00
0.0,0.0,0.0,0.0,2005-10-27 05:00:00
0.0,0.0,0.0,0.0,2005-10-27 06:00:00
0.0,0.0,0.0,0.0,2005-10-27 07:00:00
0.0,0.0,0.0,0.0,2005-10-27 12:45:00
0.0,0.0,0.0,0.0,2005-10-27 13:45:00
0.0,0.0,0.0,0.0,2005-10-27 14:45:00
0.0,0.0,0.0,0.0,2005-10-27 15:45:00
0.0,0.0,0.0,0.0,2005-10-27 16:45:00
0.0,0.0,0.0,0.0,2005-10-27 17:45:00
0.0,0.0,0.0,0.0,2005-10-27 18:45:00
0.0,0.0,0.0,0.0,2005-10-27 19:45:00
0.0,0.0,0.0,0.0,2005-10-27 20:45:00
0.0,0.0,0.0,0.0,2005-10-27 21:45:00
0.0,0.0,0.0,0.0,2005-10-27 22:45:00
0.0,0.0,0.0,0.0,2005-10-27 23:45:00
0.0,0.0,0.0,0.0,2005-10-28 00:45:00
0.0,0.0,0.0,0.0,2005-10-28 11:45:00
0.0,0.0,0.0,0.0,2005-10-28 12:45:00
0.0,0.0,0.0,0.0,2005-10-28 13:45:00
0.0,0.0,0.0,0.0,2005-10-28 14:45:00
0.0,0.0,0.0,0.0,2005-10-28 15:45:00
76.3191,20.5152,96.8343,0.8029999999999999,2005-10-28 16:45:00
0.0,0.0,0.0,0.0,2005-10-28 17:45:00
0.0,0.0,0.0,0.0,2005-10-28 18:45:00
0.0,0.0,0.0,0.0,2005-10-28 19:45:00
0.0,0.0,0.0,0.0,2005-10-28 20:45:00
0.0,0.0,0.0,0.0,2005-10-28 21:45:00
0.0,0.0,0.0,0.0,2005-10-28 22:45:00
0.0,0.0,0.0,0.0,2005-10-28 23:45:00
0.0,0.0,0.0,0.0,2005-10-29 00:45:00
0.0,0.0,0.0,0.0,2005-10-29 01:45:00
0.0,0.0,0.0,0.0,2005-10-29 02:45:00
0.0,0.0,0.0,0.0,2005-10-29 03:45:00
0.0,0.0,0.0,0.0,2005-10-29 04:45:00
0.0,0.0,0.0,0.0,2005-10-29 05:45:00
0.0,0.0,0.0,0.0,2005-10-29 06:45:00
0.0,0.0,0.0,0.0,2005-10-29 07:45:00
0.0,0.0,0.0,0.0,2005-10-29 08:45:00
0.0,0.0,0.0,0.0,2005-10-29 09:45:00
0.0,0.0,0.0,0.0,2005-10-29 10:45:00
0.0,0.0,0.0,0.0,2005-10-29 11:45:00
0.0,0.0,0.0,0.0,2005-10-29 15:30:00
0.0,0.0,0.0,0.0,2005-10-29 16:30:00
0.0,0.0,0.0,0.0,2005-10-29 17:30:00
0.0,0.0,0.0,0.0,2005-10-29 18:30:00
0.0,0.0,0.0,0.0,2005-10-29 19:30:00
0.0,0.0,0.0,0.0,2005-10-29 20:30:00
0.0,0.0,0.0,0.0,2005-10-29 21:30:00
0.0,0.0,0.0,0.0,2005-10-29 22:30:00
0.0,0.0,0.0,0.0,2005-10-29 23:30:00
0.0,0.0,0.0,0.0,2005-10-30 00:30:00
0.0,0.0,0.0,0.0,2005-10-30 01:30:00
0.0,0.0,0.0,0.0,2005-10-30 02:30:00
0.0,0.0,0.0,0.0,2005-10-30 03:30:00
0.0,0.0,0.0,0.0,2005-10-30 04:30:00
0.0,0.0,0.0,0.0,2005-10-30 05:30:00
0.0,0.0,0.0,0.0,2005-10-30 06:30:00
0.0,0.0,0.0,0.0,2005-10-30 07:30:00
0.0,0.0,0.0,0.0,2005-10-30 08:30:00
10.29705,10.16145,20.4585,0.9102309999999999,2005-10-30 09:30:00
48.93345,8.17035,57.1038,1.121,2005-10-30 10:30:00
10.1454,10.0182,20.1636,1.050699,2005-10-30 11:30:00
0.0,0.0,0.0,0.0,2005-10-30 12:30:00
0.0,0.0,0.0,0.0,2005-10-30 13:30:00
0.0,0.0,0.0,0.0,2005-10-30 14:30:00
0.0,0.0,0.0,0.0,2005-10-30 15:30:00
0.0,0.0,0.0,0.0,2005-10-30 16:30:00
0.0,0.0,0.0,0.0,2005-10-30 17:30:00
0.0,0.0,0.0,0.0,2005-10-30 18:30:00
0.0,0.0,0.0,0.0,2005-10-30 19:30:00
0.0,0.0,0.0,0.0,2005-10-30 20:30:00
0.0,0.0,0.0,0.0,2005-10-30 21:30:00
0.0,0.0,0.0,0.0,2005-10-30 22:30:00
0.0,0.0,0.0,0.0,2005-10-30 23:30:00
0.0,0.0,0.0,0.0,2005-10-31 00:30:00
0.0,0.0,0.0,0.0,2005-10-31 01:30:00
0.0,0.0,0.0,0.0,2005-10-31 02:30:00
0.0,0.0,0.0,0.0,2005-10-31 03:30:00
0.0,0.0,0.0,0.0,2005-10-31 04:30:00
0.0,0.0,0.0,0.0,2005-10-31 05:30:00
0.0,0.0,0.0,0.0,2005-10-31 06:30:00
0.0,0.0,0.0,0.0,2005-10-31 07:30:00
0.0,0.0,0.0,0.0,2005-10-31 08:30:00
0.0,0.0,0.0,0.0,2005-10-31 09:30:00
0.0,0.0,0.0,0.0,2005-11-01 11:45:00
0.0,0.0,0.0,0.0,2005-11-01 12:45:00
0.0,0.0,0.0,0.0,2005-11-01 13:45:00
0.0,0.0,0.0,0.0,2005-11-01 14:45:00
0.0,0.0,0.0,0.0,2005-11-01 15:45:00
0.0,0.0,0.0,0.0,2005-11-01 16:45:00
0.0,0.0,0.0,0.0,2005-11-01 17:45:00
0.0,0.0,0.0,0.0,2005-11-01 18:45:00
0.0,0.0,0.0,0.0,2005-11-01 19:45:00
0.0,0.0,0.0,0.0,2005-11-01 20:45:00
0.0,0.0,0.0,0.0,2005-11-01 21:45:00
0.0,0.0,0.0,0.0,2005-11-01 22:45:00
0.0,0.0,0.0,0.0,2005-11-01 23:45:00
0.0,0.0,0.0,0.0,2005-11-02 03:15:00
0.0,0.0,0.0,0.0,2005-11-02 04:15:00
0.0,0.0,0.0,0.0,2005-11-02 05:15:00
0.0,0.0,0.0,0.0,2005-11-02 06:15:00
0.0,0.0,0.0,0.0,2005-11-02 07:15:00
0.0,0.0,0.0,0.0,2005-11-02 08:15:00
0.0,0.0,0.0,0.0,2005-11-02 09:15:00
0.0,0.0,0.0,0.0,2005-11-02 10:15:00
0.0,0.0,0.0,0.0,2005-11-02 11:15:00
0.0,0.0,0.0,0.0,2005-11-02 12:15:00
10.8573,6.2583,17.1156,1.3744299999999998,2005-11-02 13:15:00
0.0,0.0,0.0,0.0,2005-11-02 14:15:00
0.0,0.0,0.0,0.0,2005-11-02 15:15:00
0.0,0.0,0.0,0.0,2005-11-02 16:15:00
0.0,0.0,0.0,0.0,2005-11-02 17:15:00
0.0,0.0,0.0,0.0,2005-11-02 18:15:00
0.0,1.02705,1.02705,1.520443,2005-11-02 19:15:00
25.3122,8.61645,33.92865,1.978905,2005-11-02 20:15:00
23.304000000000002,12.8121,36.1161,3.14,2005-11-02 21:15:00
0.0,0.0,0.0,0.0,2005-11-02 22:15:00
0.0,0.0,0.0,0.0,2005-11-02 23:15:00
0.0,0.0,0.0,0.0,2005-11-03 00:15:00
0.0,0.0,0.0,0.0,2005-11-03 01:15:00
0.0,0.0,0.0,0.0,2005-11-03 02:15:00
0.0,0.0,0.0,0.0,2005-11-03 03:15:00
0.0,0.0,0.0,0.0,2005-11-03 04:15:00
0.0,0.0,0.0,0.0,2005-11-03 05:15:00
0.0,0.0,0.0,0.0,2005-11-03 06:15:00
0.0,0.0,0.0,0.0,2005-11-03 07:15:00
0.0,0.0,0.0,0.0,2005-11-03 08:15:00
0.0,0.0,0.0,0.0,2005-11-03 09:15:00
0.0,0.0,0.0,0.0,2005-11-03 10:15:00
0.0,0.0,0.0,0.0,2005-11-03 11:15:00
0.0,0.0,0.0,0.0,2005-11-03 12:15:00
0.0,0.0,0.0,0.0,2005-11-03 13:15:00
0.0,0.0,0.0,0.0,2005-11-03 14:15:00
0.0,0.0,0.0,0.0,2005-11-03 15:15:00
0.0,0.0,0.0,0.0,2005-11-03 16:15:00
0.0,0.0,0.0,0.0,2005-11-03 17:15:00
0.0,0.0,0.0,0.0,2005-11-03 18:15:00
0.0,0.0,0.0,0.0,2005-11-03 19:15:00
0.0,0.0,0.0,0.0,2005-11-03 20:15:00
0.0,0.0,0.0,0.0,2005-11-03 21:15:00
0.0,0.0,0.0,0.0,2005-11-03 22:15:00
0.0,0.0,0.0,0.0,2005-11-03 23:15:00
0.0,0.0,0.0,0.0,2005-11-04 00:15:00
0.0,0.0,0.0,0.0,2005-11-04 01:15:00
0.0,0.0,0.0,0.0,2005-11-04 02:15:00
0.0,0.0,0.0,0.0,2005-11-04 03:15:00
0.0,0.0,0.0,0.0,2005-11-04 04:15:00
0.0,0.0,0.0,0.0,2005-11-04 05:15:00
0.0,0.0,0.0,0.0,2005-11-04 06:15:00
0.0,0.0,0.0,0.0,2005-11-04 07:15:00
0.0,0.0,0.0,0.0,2005-11-04 08:15:00
0.0,0.0,0.0,0.0,2005-11-04 09:15:00
0.0,0.0,0.0,0.0,2005-11-04 10:15:00
0.0,0.0,0.0,0.0,2005-11-04 11:15:00
0.0,0.0,0.0,0.0,2005-11-04 12:15:00
0.0,0.0,0.0,0.0,2005-11-04 13:15:00
0.0,0.0,0.0,0.0,2005-11-04 14:15:00
0.0,0.0,0.0,0.0,2005-11-04 15:15:00
0.0,0.0,0.0,0.0,2005-11-04 16:15:00
0.0,0.0,0.0,0.0,2005-11-04 17:15:00
0.0,0.0,0.0,0.0,2005-11-04 18:15:00
0.0,0.0,0.0,0.0,2005-11-04 19:15:00
0.0,0.0,0.0,0.0,2005-11-04 20:15:00
0.0,0.0,0.0,0.0,2005-11-04 21:15:00
0.0,0.0,0.0,0.0,2005-11-04 22:15:00
0.0,0.0,0.0,0.0,2005-11-04 23:15:00
0.0,0.0,0.0,0.0,2005-11-05 00:15:00
0.0,0.0,0.0,0.0,2005-11-05 01:15:00
